event_name,latitude,longitude,strike,dip,rake,magnitude,depth
flegrei_2024_07_18_06_08_37,40.831,14.150667,63.60530771480117,69.88106386869673,-42.47926280415713,2.6475072137049214,1325.633440142894
flegrei_2023_10_16_10_36_21,40.825,14.142167,49.92620663150934,66.01266469417548,-55.510764265852366,2.6503568387005227,1410.3234707937963
flegrei_2024_05_22_06_28_00,40.8085,14.107667,96.7116751576241,51.110870638901055,-105.21827668323817,3.3350665328782743,4206.3606375797035
flegrei_2022_03_16_14_14_34,40.8283,14.1352,10.987056817885733,63.9099919685741,-77.20348372739116,3.289656924020637,2858.24368079197
flegrei_2023_09_26_07_10_29,40.805833,14.108,95.53731549137514,45.52362345525049,-112.09918757465796,3.125390031818659,3933.9299664916034
flegrei_2023_06_11_06_44_25,40.834301,14.1102,288.2316077237203,55.503177697317454,-92.44453859056568,3.084533359394154,4002.3486217425866
flegrei_2023_08_18_04_18_05,40.831501,14.1375,60.54356321580931,61.703410689582064,-91.87597391539663,3.1691346031092404,2080.7386177711373
flegrei_2022_03_29_17_45_32,40.8293,14.1507,99.3873180827827,45.4201802350243,-59.08561849805692,2.7428573420576843,2784.486328775572
flegrei_2024_06_18_01_58_24,40.832,14.084333,267.26577702495626,45.916019322064265,27.144839450353174,2.3814470435787545,2408.446713030262
flegrei_2024_04_14_07_44_24,40.828167,14.137333,250.7332631527378,49.15692891500335,-72.25476952865199,3.1200274940929464,2102.5118521240965
flegrei_2020_04_26_02_59_02,40.82917,14.15,32.70996989199621,60.344264251051655,-60.73661649466036,3.08029911920757,4829.723067923694
flegrei_2024_05_20_17_51_14,40.838667,14.128833,120.6176722674943,73.31577897775254,-53.20677804086014,3.277413250623791,4046.681490180216
flegrei_2023_10_02_20_08_26,40.830667,14.15,241.06843792745892,51.86983050396746,-107.94420977981417,3.238111886177295,3154.6372401408767
flegrei_2024_07_26_11_46_21,40.805667,14.098333,343.70151868931646,39.95376322765876,69.69435005246616,2.9359924455331274,1224.448937559164
flegrei_2024_04_27_03_44_56,40.8085,14.094,40.141497078512515,17.257026676922433,123.70466569127522,3.791347083168171,6241.120917284108
flegrei_2023_09_07_17_45_28,40.831299,14.1465,69.05279067778253,49.25948697394928,-99.69665218555076,3.3738506162813344,3346.936410451631
flegrei_2023_09_27_01_35_34,40.819167,14.159,247.91969889033652,55.310333397993205,-138.5968301602236,3.5285713269924663,4099.523822213625
flegrei_2024_05_20_19_46_14,40.829667,14.136167,257.19219252289577,56.54001257559182,-66.5646435374744,3.828827552891683,3529.7355892625824
flegrei_2018_09_18_21_36_41,40.827499,14.148,41.036546321113576,75.60397426014467,-32.18578944804125,2.3467425432438898,2807.4761041907964
flegrei_2022_07_30_03_27_48,40.827301,14.1402,144.14872006569018,38.13127961808484,-134.00938971025303,1.868611775364256,1315.5256638273886
flegrei_2019_10_05_05_08_37,40.828171,14.1475,48.38416865978815,83.43401399314911,133.79795578000596,2.4046379674413156,2046.3001389641015
flegrei_2023_10_04_08_46_55,40.8295,14.134167,301.32278582888205,44.211044470339466,-109.90609021208091,2.8244970582048676,3433.168210571658
flegrei_2022_11_12_21_37_54,40.809799,14.1172,261.1005770145575,54.84075681143543,-126.5443925689513,2.6015278441095493,3660.5015751289293
flegrei_2024_05_13_20_49_58,40.8315,14.140167,254.00294828799392,72.64828845598147,-103.92239629667237,1.77310464870372,1380.209340732369
flegrei_2024_04_16_03_38_05,40.828667,14.151667,35.944060822219086,85.00437766933213,74.91909097880236,2.269331000277047,1834.9778325143504
flegrei_2024_03_10_17_15_06,40.8205,14.144667,45.331965381173745,41.98976722643298,-83.07163474429547,2.1801278937061017,1700.4412845959032
flegrei_2024_02_17_18_09_50,40.811333,14.0975,209.5946769161856,43.39346243012534,-74.84798975650861,2.4435285371294206,3380.6867050922156
flegrei_2023_08_18_00_01_28,40.818802,14.1505,267.67572635735223,49.541617710497405,-57.05064936834315,1.6308380717658526,1523.9837749784224
flegrei_2024_05_08_05_29_10,40.8325,14.13,71.5602536650185,64.18707717793204,50.99066272905576,1.954472145119519,2037.750077022609
flegrei_2024_05_25_01_03_23,40.8295,14.140167,123.74900940042389,58.09599232794846,-76.87999861727579,2.350935598305023,2914.1015013332676
flegrei_2024_04_06_11_59_31,40.803667,14.1145,271.83732255555,49.30868071989737,-99.03460891097804,2.6542613338184804,3528.0243102118607
flegrei_2023_01_19_08_44_30,40.827202,14.1338,73.08935972716499,54.22249363190408,-65.20282344882574,2.4923097227438102,2850.328633409869
flegrei_2023_03_24_05_24_43,40.828701,14.1477,249.29601833502858,66.00579521624614,-94.15404415709259,2.507517364273573,2194.9063763578383
flegrei_2023_05_08_22_33_17,40.824799,14.1377,213.27459375680678,65.73049119597289,-102.19937884226404,2.08015888211383,1252.4804895449697
flegrei_2019_03_15_04_26_41,40.828671,14.1485,232.01064376930023,57.36121049811806,-57.75288344033344,2.7232662977947832,3548.0599102712276
flegrei_2020_04_08_00_50_29,40.826672,14.143,73.9395493590558,75.61860411430995,-58.143073273597736,2.1163187511648207,1673.3251395030322
flegrei_2023_03_04_13_15_20,40.831799,14.1247,24.23922040564216,76.96599710483034,79.0259884016021,2.804626877361313,3522.6605028318663
flegrei_2020_04_26_02_41_13,40.829498,14.14817,42.975001334977954,65.45040489549879,-63.4046419051892,2.7101633336759754,4335.941589573901
flegrei_2024_07_11_09_59_20,40.835667,14.144833,95.52852710796995,85.67758779538295,87.11924717242492,2.237337368065818,1824.453194510267
flegrei_2024_04_14_08_08_31,40.8285,14.137833,260.81740410537054,61.49483282806674,-108.96231290596174,2.0296647148280247,1863.1451893630772
flegrei_2023_08_27_21_14_23,40.801998,14.1142,282.48614165686513,61.543258826133936,-93.65730659590294,2.5981270358483446,3529.7438091255453
flegrei_2022_12_28_02_35_57,40.819,14.145,74.94697853091394,52.68446984591245,108.45216118688786,2.0714135836215757,1146.7431341167276
flegrei_2022_11_30_02_34_39,40.828999,14.149,59.08845245612821,71.62264288442132,120.22949062697742,2.19306300690233,1410.3146617843731
flegrei_2023_08_18_04_10_30,40.827702,14.1517,270.61543499386374,63.76538234410735,-62.121626458080605,2.9734708806730605,3190.1692234293164
flegrei_2023_04_23_00_35_20,40.82,14.1463,269.1374880248685,59.654841316685946,-45.71468666693673,1.7831037503951155,1066.2929559626696
flegrei_2023_09_20_22_54_29,40.815833,14.158167,305.1434956414794,33.88129677549382,-124.4937329006003,2.347128971913417,3630.026961518795
flegrei_2024_01_21_09_35_04,40.806333,14.106667,276.0836074831589,45.52061536068384,-111.94757048897844,2.624899291933028,4129.337410193606
flegrei_2024_06_08_02_10_16,40.828667,14.146667,247.00795704619767,52.33614646189835,1.76900610423897,1.9040782768055813,1156.1164257323428
flegrei_2023_09_29_21_57_58,40.8265,14.139667,346.5693333309944,42.37911050402864,-107.16285899279701,2.2640153932390046,3267.552652889576
flegrei_2024_04_26_01_47_42,40.832833,14.147833,70.20791068939495,69.56463546865552,121.02936936314441,2.1994406792790837,2121.0167800402364
flegrei_2024_07_02_13_14_02,40.811667,14.154,135.59312944756522,89.90031817692835,-104.61605622499334,2.2411927095291393,2387.1820246198085
flegrei_2023_09_26_06_31_43,40.8075,14.106667,273.78877781036164,57.08679914988135,-119.30216074389845,2.4957292805415854,3585.17062133637
flegrei_2020_12_28_08_09_43,40.831329,14.14583,130.53869235150975,57.20953682860589,-127.66022889335174,2.267064795704707,1832.832426691411
flegrei_2024_04_14_07_57_58,40.824667,14.140167,280.67915849993165,75.37377284151869,-103.57711786872464,1.664203460673864,1128.895970309346
flegrei_2024_07_02_13_11_34,40.813333,14.155667,39.048689085508116,36.176660108194746,-42.97936392202613,2.26339926368264,3425.4503975910375
flegrei_2024_04_04_05_14_36,40.825833,14.114,201.76060570503768,57.95547531368819,-74.59650415995193,2.594505756594213,3883.80247895532
